loan_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies
9850.0, 36 months,12.62,330.09,C1,,MORTGAGE,47500.0,home_improvement,29.0,13.0,0.0,16170.0,67.1,18.0,3.0,0.0
5000.0, 36 months,18.06,180.92,D2,,RENT,13860.0,debt_consolidation,31.34,8.0,0.0,6884.0,40.7,10.0,0.0,0.0
28000.0, 36 months,22.91,1082.56,E1,4 years,RENT,80000.0,debt_consolidation,10.88,10.0,1.0,5665.0,50.6,13.0,0.0,1.0
32000.0, 36 months,11.99,1062.71,B5,2 years,MORTGAGE,88400.0,debt_consolidation,26.04,9.0,0.0,16194.0,50.3,15.0,0.0,0.0
30000.0, 60 months,18.06,762.79,D2,4 years,MORTGAGE,82000.0,debt_consolidation,18.31,9.0,0.0,12229.0,51.6,35.0,5.0,0.0
25000.0, 60 months,16.02,608.22,C5,6 years,MORTGAGE,141000.0,debt_consolidation,13.71,13.0,0.0,21735.0,73.9,23.0,1.0,0.0
20000.0, 60 months,17.09,498.02,D1,10+ years,MORTGAGE,65000.0,debt_consolidation,22.6,10.0,0.0,18860.0,65.0,20.0,1.0,0.0
25000.0, 60 months,16.02,608.22,C5,< 1 year,MORTGAGE,72168.0,credit_card,19.44,12.0,1.0,22215.0,55.0,48.0,3.0,1.0
25000.0, 60 months,11.99,555.99,B5,10+ years,MORTGAGE,98000.0,credit_card,19.64,8.0,1.0,5699.0,33.0,28.0,2.0,1.0
22000.0, 60 months,15.05,523.96,C4,9 years,MORTGAGE,75000.0,credit_card,27.95,11.0,0.0,23654.0,55.0,21.0,2.0,0.0
4000.0, 36 months,10.42,129.86,B3,1 year,RENT,36000.0,major_purchase,4.37,5.0,0.0,3479.0,32.5,8.0,0.0,0.0
2250.0, 36 months,24.85,89.29,E3,6 years,RENT,45088.0,other,16.4,8.0,0.0,333.0,83.3,11.0,0.0,0.0
20000.0, 60 months,10.42,429.09,B3,6 years,MORTGAGE,118000.0,home_improvement,14.8,18.0,1.0,24500.0,46.9,23.0,1.0,0.0
10000.0, 60 months,30.79,328.41,G1,< 1 year,MORTGAGE,40000.0,home_improvement,13.08,14.0,0.0,5258.0,69.2,26.0,1.0,0.0
15000.0, 36 months,16.02,527.51,C5,2 years,RENT,45000.0,debt_consolidation,20.64,3.0,0.0,9477.0,99.8,12.0,0.0,0.0
35000.0, 36 months,25.82,1406.82,E4,10+ years,OWN,90000.0,other,18.32,14.0,1.0,11940.0,37.9,22.0,1.0,1.0
12000.0, 60 months,16.02,291.95,C5,< 1 year,MORTGAGE,208000.0,home_improvement,4.46,10.0,0.0,7626.0,42.4,25.0,0.0,0.0
1800.0, 36 months,15.05,62.45,C4,10+ years,MORTGAGE,35000.0,medical,11.49,15.0,1.0,8236.0,21.6,17.0,2.0,1.0
16000.0, 36 months,9.93,515.75,B2,10+ years,RENT,65000.0,credit_card,8.33,8.0,1.0,19997.0,58.0,12.0,0.0,1.0
18000.0, 60 months,26.3,542.13,E5,7 years,MORTGAGE,48000.0,debt_consolidation,16.73,10.0,0.0,11569.0,70.5,17.0,1.0,0.0
19200.0, 36 months,12.62,643.42,C1,7 years,RENT,105000.0,credit_card,13.45,7.0,0.0,9850.0,45.8,8.0,0.0,0.0
8000.0, 36 months,14.08,273.74,C3,10+ years,OWN,140000.0,debt_consolidation,10.26,14.0,1.0,4672.0,32.7,28.0,0.0,1.0
20000.0, 36 months,30.99,859.92,G5,10+ years,RENT,54000.0,debt_consolidation,31.98,5.0,0.0,5692.0,75.9,21.0,0.0,0.0
10000.0, 36 months,14.08,342.17,C3,4 years,RENT,160000.0,debt_consolidation,9.9,9.0,3.0,729.0,9.6,12.0,0.0,0.0
12800.0, 60 months,10.42,274.62,B3,10+ years,MORTGAGE,54000.0,debt_consolidation,24.78,18.0,0.0,16216.0,94.8,29.0,2.0,0.0
8000.0, 36 months,7.97,250.59,A5,5 years,RENT,45000.0,credit_card,16.93,14.0,0.0,13062.0,40.4,15.0,0.0,0.0
15000.0, 36 months,10.42,486.98,B3,10+ years,OWN,108000.0,credit_card,19.17,7.0,1.0,15373.0,75.0,18.0,0.0,0.0
24000.0, 60 months,14.08,559.44,C3,6 years,MORTGAGE,88000.0,credit_card,13.01,10.0,1.0,26533.0,52.8,30.0,1.0,1.0
17600.0, 60 months,26.3,530.09,E5,10+ years,RENT,82000.0,debt_consolidation,17.05,13.0,1.0,10145.0,58.0,24.0,0.0,1.0
35000.0, 60 months,30.89,1151.58,G3,3 years,MORTGAGE,137000.0,debt_consolidation,13.96,11.0,0.0,20803.0,91.6,19.0,3.0,0.0
16500.0, 36 months,15.05,572.39,C4,10+ years,RENT,52500.0,credit_card,27.86,15.0,0.0,16572.0,55.4,25.0,0.0,0.0
25000.0, 60 months,15.05,595.41,C4,9 years,MORTGAGE,52000.0,debt_consolidation,18.51,9.0,0.0,5512.0,54.0,31.0,1.0,0.0
25000.0, 60 months,9.44,524.32,B1,3 years,MORTGAGE,69972.0,credit_card,28.52,19.0,0.0,21214.0,54.0,34.0,0.0,0.0
5500.0, 36 months,11.99,182.66,B5,2 years,RENT,43000.0,debt_consolidation,29.23,16.0,0.0,5465.0,27.5,20.0,0.0,0.0
12000.0, 60 months,16.02,291.95,C5,< 1 year,RENT,53000.0,credit_card,23.5,19.0,0.0,22331.0,84.3,30.0,0.0,0.0
35000.0, 36 months,11.99,1162.34,B5,10+ years,MORTGAGE,125000.0,debt_consolidation,17.26,11.0,0.0,57183.0,73.9,40.0,5.0,0.0
32000.0, 60 months,17.09,796.84,D1,9 years,RENT,165000.0,credit_card,27.48,15.0,0.0,23196.0,80.8,34.0,4.0,0.0
20000.0, 60 months,16.02,486.58,C5,9 years,RENT,85000.0,debt_consolidation,3.34,5.0,0.0,6998.0,39.1,8.0,0.0,0.0
12800.0, 60 months,16.02,311.41,C5,< 1 year,RENT,31000.0,debt_consolidation,26.52,5.0,1.0,2217.0,96.4,24.0,0.0,1.0
6000.0, 36 months,10.91,196.18,B4,,MORTGAGE,53000.0,debt_consolidation,13.72,8.0,1.0,3844.0,15.8,26.0,3.0,1.0
30000.0, 60 months,15.05,714.49,C4,10+ years,RENT,92000.0,debt_consolidation,10.85,22.0,0.0,27836.0,37.7,31.0,0.0,0.0
12800.0, 60 months,16.02,311.41,C5,10+ years,MORTGAGE,72000.0,credit_card,32.15,9.0,0.0,51101.0,92.9,19.0,3.0,0.0
7000.0, 36 months,13.59,237.86,C2,,RENT,77195.0,car,25.61,8.0,0.0,53179.0,97.8,18.0,2.0,0.0
6000.0, 36 months,25.82,241.17,E4,2 years,RENT,50000.0,other,2.45,8.0,0.0,1938.0,21.5,27.0,0.0,0.0
20000.0, 36 months,12.62,670.23,C1,10+ years,MORTGAGE,175000.0,debt_consolidation,28.72,29.0,0.0,61241.0,87.2,51.0,3.0,0.0
20000.0, 36 months,16.02,703.34,C5,10+ years,OWN,125000.0,debt_consolidation,26.65,41.0,0.0,73867.0,31.4,53.0,2.0,0.0
20000.0, 60 months,18.06,508.53,D2,10+ years,RENT,72000.0,debt_consolidation,16.95,9.0,0.0,22759.0,90.7,20.0,0.0,0.0
15325.0, 36 months,20.0,569.54,D4,3 years,MORTGAGE,125000.0,debt_consolidation,8.91,5.0,0.0,6295.0,79.0,7.0,1.0,0.0
10000.0, 60 months,18.06,254.27,D2,3 years,RENT,50000.0,debt_consolidation,29.09,17.0,0.0,8694.0,43.5,18.0,0.0,0.0
31200.0, 60 months,30.94,1027.52,G4,6 years,OWN,70000.0,debt_consolidation,25.02,14.0,0.0,29426.0,46.1,27.0,0.0,0.0
25000.0, 60 months,15.05,595.41,C4,6 years,MORTGAGE,165000.0,other,23.12,13.0,0.0,14722.0,27.1,38.0,4.0,0.0
24000.0, 36 months,11.99,797.03,B5,,MORTGAGE,65000.0,credit_card,35.69,16.0,2.0,6234.0,18.8,41.0,2.0,2.0
3000.0, 36 months,11.99,99.63,B5,10+ years,MORTGAGE,76000.0,vacation,16.3,13.0,0.0,7504.0,52.8,30.0,2.0,0.0
6000.0, 36 months,18.06,217.1,D2,10+ years,RENT,39000.0,debt_consolidation,28.74,16.0,0.0,10750.0,31.8,34.0,0.0,0.0
16000.0, 36 months,12.62,536.18,C1,< 1 year,RENT,60000.0,debt_consolidation,19.7,5.0,0.0,4907.0,32.3,6.0,0.0,0.0
10000.0, 36 months,13.59,339.79,C2,10+ years,MORTGAGE,72000.0,debt_consolidation,22.82,10.0,0.0,14825.0,52.6,14.0,1.0,0.0
10000.0, 36 months,7.07,309.1,A2,< 1 year,RENT,87500.0,other,19.71,12.0,0.0,19836.0,32.9,21.0,0.0,0.0
5000.0, 36 months,13.59,169.9,C2,< 1 year,RENT,46000.0,debt_consolidation,19.15,8.0,2.0,6304.0,59.5,12.0,0.0,1.0
35000.0, 60 months,16.02,851.51,C5,,MORTGAGE,107000.0,debt_consolidation,9.98,7.0,1.0,12228.0,85.0,19.0,4.0,0.0
26450.0, 36 months,22.91,1022.64,E1,10+ years,RENT,85000.0,other,19.06,17.0,0.0,10521.0,21.5,25.0,0.0,0.0
16000.0, 60 months,16.02,389.26,C5,9 years,MORTGAGE,61644.8,credit_card,11.95,13.0,0.0,18854.0,37.6,29.0,2.0,0.0
35000.0, 60 months,16.02,851.51,C5,< 1 year,MORTGAGE,55000.0,debt_consolidation,53.72,13.0,0.0,41379.0,76.8,27.0,2.0,0.0
40000.0, 60 months,16.02,973.15,C5,7 years,MORTGAGE,150000.0,debt_consolidation,9.22,15.0,0.0,29070.0,47.8,24.0,1.0,0.0
10000.0, 36 months,21.45,379.07,D5,< 1 year,MORTGAGE,52000.0,debt_consolidation,29.06,12.0,0.0,26264.0,61.9,26.0,2.0,0.0
10000.0, 36 months,25.82,401.95,E4,3 years,RENT,85000.0,debt_consolidation,22.63,8.0,0.0,18786.0,52.0,9.0,0.0,0.0
32000.0, 60 months,19.03,830.63,D3,< 1 year,MORTGAGE,20000.0,debt_consolidation,35.59,7.0,0.0,11259.0,74.1,18.0,1.0,0.0
25000.0, 60 months,18.06,635.66,D2,9 years,RENT,78000.0,debt_consolidation,17.19,14.0,0.0,21338.0,55.3,22.0,0.0,0.0
5000.0, 36 months,19.03,183.36,D3,3 years,OWN,40000.0,debt_consolidation,24.36,13.0,1.0,7164.0,40.9,35.0,4.0,1.0
40000.0, 60 months,16.02,973.15,C5,10+ years,MORTGAGE,56000.0,debt_consolidation,38.23,16.0,0.0,20220.0,63.6,29.0,3.0,0.0
21000.0, 60 months,30.89,690.95,G3,1 year,RENT,50000.0,debt_consolidation,23.36,9.0,1.0,16557.0,69.0,21.0,2.0,1.0
7200.0, 36 months,12.62,241.29,C1,< 1 year,RENT,76000.0,debt_consolidation,15.89,5.0,0.0,9537.0,68.6,16.0,0.0,0.0
32000.0, 36 months,7.21,991.15,A3,3 years,RENT,156000.0,debt_consolidation,24.02,29.0,0.0,14632.0,33.0,48.0,1.0,0.0
4200.0, 36 months,7.07,129.82,A2,10+ years,MORTGAGE,92000.0,medical,24.2,14.0,1.0,54477.0,51.6,28.0,2.0,0.0
8600.0, 36 months,15.05,298.34,C4,3 years,RENT,50000.0,debt_consolidation,5.96,8.0,0.0,1485.0,53.0,12.0,0.0,0.0
16000.0, 36 months,30.79,686.17,G1,1 year,MORTGAGE,96000.0,debt_consolidation,23.9,11.0,0.0,10274.0,96.0,26.0,1.0,0.0
8000.0, 36 months,17.09,285.59,D1,10+ years,MORTGAGE,100000.0,credit_card,30.23,20.0,0.0,116346.0,59.0,54.0,3.0,0.0
6025.0, 36 months,14.08,206.16,C3,7 years,RENT,38000.0,moving,20.5,7.0,0.0,6246.0,66.4,19.0,0.0,0.0
18000.0, 60 months,15.05,428.7,C4,,RENT,33300.0,debt_consolidation,16.14,11.0,0.0,15992.0,44.3,17.0,0.0,0.0
10000.0, 36 months,10.91,326.97,B4,,MORTGAGE,60000.0,debt_consolidation,15.73,23.0,0.0,22584.0,47.8,44.0,3.0,0.0
20000.0, 60 months,17.09,498.02,D1,10+ years,RENT,46000.0,credit_card,21.26,7.0,0.0,3544.0,41.0,11.0,0.0,0.0
20000.0, 60 months,15.05,476.33,C4,6 years,RENT,75000.0,debt_consolidation,3.17,12.0,0.0,3944.0,12.4,24.0,0.0,0.0
10000.0, 36 months,9.93,322.35,B2,7 years,RENT,41600.0,debt_consolidation,27.81,9.0,0.0,9722.0,57.9,9.0,0.0,0.0
8000.0, 36 months,11.99,265.68,B5,5 years,RENT,48000.0,credit_card,20.18,10.0,1.0,11614.0,74.9,24.0,0.0,1.0
13000.0, 60 months,11.99,289.12,B5,10+ years,MORTGAGE,36000.0,debt_consolidation,26.7,19.0,0.0,18130.0,28.4,26.0,2.0,0.0
13200.0, 60 months,16.02,321.14,C5,8 years,RENT,65000.0,credit_card,23.34,15.0,1.0,8227.0,42.8,52.0,0.0,1.0
6625.0, 36 months,21.45,251.14,D5,10+ years,RENT,38700.0,debt_consolidation,24.28,10.0,1.0,4519.0,39.0,17.0,0.0,0.0
1500.0, 36 months,17.09,53.55,D1,1 year,OWN,35000.0,other,21.32,18.0,0.0,3288.0,5.3,20.0,0.0,0.0
10000.0, 60 months,16.02,243.29,C5,10+ years,RENT,80000.0,debt_consolidation,3.66,5.0,1.0,3148.0,42.5,10.0,0.0,0.0
6000.0, 36 months,23.88,235.02,E2,10+ years,OWN,24000.0,debt_consolidation,30.55,10.0,0.0,10120.0,53.8,13.0,0.0,0.0
12000.0, 36 months,11.99,398.52,B5,< 1 year,RENT,42000.0,credit_card,20.93,16.0,0.0,11749.0,36.7,37.0,0.0,0.0
9600.0, 36 months,19.03,352.05,D3,< 1 year,RENT,72800.0,home_improvement,13.29,8.0,0.0,2467.0,35.8,17.0,2.0,0.0
20000.0, 36 months,18.06,723.66,D2,9 years,RENT,96000.0,debt_consolidation,32.59,31.0,0.0,24192.0,56.3,47.0,0.0,0.0
5000.0, 36 months,13.59,169.9,C2,10+ years,MORTGAGE,49000.0,other,25.5,12.0,0.0,18340.0,75.0,17.0,2.0,0.0
5000.0, 36 months,12.62,167.56,C1,,MORTGAGE,45800.0,debt_consolidation,32.91,19.0,0.0,20447.0,38.3,30.0,4.0,0.0
16000.0, 60 months,26.3,481.9,E5,3 years,MORTGAGE,87000.0,debt_consolidation,21.48,11.0,0.0,28985.0,63.4,22.0,1.0,0.0
5000.0, 36 months,7.07,154.55,A2,2 years,OWN,44851.0,debt_consolidation,18.68,23.0,0.0,26720.0,47.9,70.0,3.0,0.0
18000.0, 60 months,16.02,437.92,C5,2 years,RENT,94000.0,debt_consolidation,23.63,9.0,0.0,24190.0,81.2,12.0,0.0,0.0
16000.0, 36 months,23.88,626.72,E2,4 years,RENT,55000.0,debt_consolidation,29.04,23.0,0.0,20979.0,29.2,34.0,1.0,0.0
22825.0, 60 months,23.88,655.04,E2,4 years,MORTGAGE,75000.0,debt_consolidation,27.07,11.0,1.0,10803.0,90.0,35.0,1.0,1.0
23100.0, 36 months,30.99,993.2,G5,4 years,RENT,55000.0,debt_consolidation,34.43,19.0,1.0,29449.0,76.3,63.0,0.0,1.0
11200.0, 60 months,14.08,261.07,C3,10+ years,MORTGAGE,41000.0,home_improvement,10.48,9.0,0.0,3925.0,34.1,12.0,1.0,0.0
30000.0, 60 months,28.72,947.15,F1,10+ years,RENT,159996.0,small_business,21.75,11.0,0.0,22794.0,73.5,20.0,2.0,0.0
11400.0, 36 months,23.88,446.54,E2,,OWN,33600.0,debt_consolidation,25.04,10.0,1.0,11429.0,55.0,21.0,0.0,1.0
25000.0, 36 months,10.42,811.62,B3,10+ years,MORTGAGE,105000.0,credit_card,11.27,12.0,0.0,27746.0,67.0,27.0,2.0,0.0
6200.0, 36 months,7.07,191.64,A2,10+ years,MORTGAGE,42000.0,debt_consolidation,29.43,28.0,0.0,6165.0,13.8,53.0,1.0,0.0
12000.0, 36 months,16.02,422.01,C5,< 1 year,OWN,131000.0,major_purchase,7.32,22.0,0.0,10914.0,30.1,36.0,1.0,0.0
16000.0, 60 months,16.02,389.26,C5,,RENT,77000.0,major_purchase,14.11,13.0,0.0,10176.0,46.9,21.0,0.0,0.0
16000.0, 36 months,18.06,578.93,D2,8 years,OWN,98209.0,debt_consolidation,9.76,9.0,0.0,13798.0,42.6,32.0,0.0,0.0
24000.0, 36 months,9.93,773.63,B2,7 years,MORTGAGE,129500.0,other,7.71,6.0,0.0,3591.0,12.0,19.0,4.0,0.0
10000.0, 36 months,10.42,324.65,B3,,OWN,36000.0,credit_card,5.3,4.0,0.0,5613.0,43.9,13.0,0.0,0.0
24000.0, 60 months,26.3,722.84,E5,3 years,OWN,62400.0,debt_consolidation,17.56,15.0,0.0,16619.0,66.5,28.0,2.0,0.0
6000.0, 36 months,12.62,201.07,C1,,RENT,56000.0,credit_card,13.97,9.0,1.0,10813.0,80.7,30.0,1.0,1.0
24550.0, 36 months,13.59,834.19,C2,10+ years,OWN,63000.0,home_improvement,22.46,10.0,0.0,4532.0,28.1,23.0,4.0,0.0
13000.0, 36 months,9.44,416.07,B1,10+ years,MORTGAGE,125000.0,debt_consolidation,16.38,13.0,0.0,9887.0,41.4,25.0,4.0,0.0
25000.0, 60 months,15.05,595.41,C4,10+ years,MORTGAGE,114000.0,debt_consolidation,10.8,7.0,0.0,23755.0,85.8,10.0,1.0,0.0
16000.0, 60 months,26.3,481.9,E5,2 years,RENT,130000.0,debt_consolidation,21.39,11.0,0.0,6938.0,105.1,20.0,0.0,0.0
24000.0, 60 months,17.09,597.63,D1,3 years,MORTGAGE,59500.0,credit_card,28.26,8.0,0.0,13978.0,90.8,16.0,1.0,0.0
10000.0, 36 months,13.59,339.79,C2,3 years,OWN,60000.0,debt_consolidation,26.7,8.0,0.0,8695.0,41.6,32.0,1.0,0.0
13000.0, 60 months,30.75,426.61,F5,10+ years,RENT,32000.0,debt_consolidation,45.5,12.0,0.0,7894.0,54.1,27.0,4.0,0.0
10000.0, 36 months,11.99,332.1,B5,3 years,MORTGAGE,105000.0,credit_card,16.38,17.0,0.0,18700.0,42.1,27.0,4.0,0.0
10000.0, 36 months,19.03,366.72,D3,,OWN,36000.0,home_improvement,9.6,4.0,0.0,6084.0,66.9,22.0,0.0,0.0
35000.0, 60 months,12.62,789.57,C1,10+ years,MORTGAGE,142000.0,debt_consolidation,23.87,12.0,0.0,55255.0,56.0,22.0,4.0,0.0
30000.0, 60 months,13.59,691.69,C2,,MORTGAGE,30000.0,debt_consolidation,30.6,7.0,0.0,8952.0,22.5,26.0,6.0,0.0
21000.0, 60 months,13.59,484.19,C2,2 years,OWN,118000.0,home_improvement,18.72,19.0,0.0,6834.0,23.5,62.0,2.0,0.0
14000.0, 36 months,9.93,451.29,B2,3 years,OWN,70000.0,debt_consolidation,21.91,21.0,0.0,31133.0,49.0,36.0,0.0,0.0
35000.0, 36 months,21.45,1326.73,D5,< 1 year,RENT,150000.0,debt_consolidation,18.94,8.0,0.0,26546.0,74.6,13.0,0.0,0.0
30000.0, 36 months,18.06,1085.48,D2,8 years,RENT,87000.0,debt_consolidation,19.53,9.0,0.0,15603.0,58.7,27.0,1.0,0.0
2875.0, 36 months,10.42,93.34,B3,6 years,MORTGAGE,125000.0,debt_consolidation,1.41,6.0,0.0,2877.0,46.4,7.0,1.0,0.0
4700.0, 36 months,7.97,147.22,A5,< 1 year,RENT,70000.0,credit_card,13.96,19.0,0.0,5996.0,37.9,29.0,0.0,0.0
16000.0, 60 months,30.75,525.05,F5,10+ years,MORTGAGE,61256.0,other,20.91,7.0,0.0,930.0,58.1,10.0,0.0,0.0
32000.0, 60 months,15.05,762.12,C4,1 year,RENT,95000.0,debt_consolidation,23.57,15.0,0.0,23667.0,70.9,23.0,0.0,0.0
9100.0, 36 months,19.03,333.71,D3,2 years,RENT,41000.0,moving,14.26,21.0,0.0,5923.0,69.7,21.0,0.0,0.0
2500.0, 36 months,17.09,89.25,D1,10+ years,RENT,40000.0,other,17.43,19.0,0.0,20063.0,39.0,21.0,0.0,0.0
15000.0, 60 months,19.03,389.36,D3,< 1 year,RENT,60000.0,major_purchase,26.1,14.0,2.0,6702.0,47.0,22.0,0.0,1.0
24000.0, 60 months,30.65,786.1,F4,9 years,MORTGAGE,55000.0,debt_consolidation,30.5,11.0,0.0,20982.0,68.3,16.0,1.0,0.0
35000.0, 60 months,21.45,955.75,D5,6 years,RENT,65000.0,debt_consolidation,34.29,10.0,0.0,6919.0,36.8,35.0,0.0,0.0
19000.0, 60 months,15.05,452.51,C4,,MORTGAGE,52000.0,credit_card,31.69,23.0,0.0,31150.0,48.7,34.0,4.0,0.0
20000.0, 60 months,16.02,486.58,C5,10+ years,MORTGAGE,76000.0,debt_consolidation,26.91,11.0,0.0,10056.0,67.0,36.0,5.0,0.0
40000.0, 36 months,23.88,1566.8,E2,2 years,OWN,400000.0,other,19.17,10.0,0.0,151052.0,93.4,31.0,2.0,0.0
12000.0, 36 months,30.99,515.95,G5,9 years,MORTGAGE,47700.0,home_improvement,19.55,10.0,1.0,7016.0,41.5,13.0,2.0,1.0
17600.0, 60 months,14.08,410.26,C3,10+ years,RENT,72000.0,debt_consolidation,16.92,10.0,1.0,3369.0,47.5,17.0,0.0,1.0
22025.0, 60 months,30.89,724.68,G3,5 years,RENT,58000.0,debt_consolidation,20.65,13.0,0.0,25374.0,95.0,16.0,0.0,0.0
13975.0, 36 months,24.85,554.54,E3,10+ years,OWN,58000.0,debt_consolidation,28.08,24.0,0.0,27058.0,93.0,30.0,0.0,0.0
24000.0, 60 months,30.94,790.4,G4,6 years,MORTGAGE,35000.0,debt_consolidation,30.08,9.0,0.0,3295.0,59.9,17.0,1.0,0.0
18000.0, 36 months,16.02,633.01,C5,6 years,RENT,92780.0,medical,16.04,16.0,1.0,10913.0,51.5,16.0,0.0,0.0
27500.0, 60 months,30.84,903.96,G2,9 years,RENT,55000.0,credit_card,22.02,10.0,0.0,12524.0,59.4,24.0,1.0,0.0
26000.0, 36 months,19.03,953.46,D3,< 1 year,RENT,90000.0,debt_consolidation,16.41,15.0,0.0,23917.0,92.0,29.0,0.0,0.0
11850.0, 36 months,16.02,416.73,C5,5 years,MORTGAGE,43000.0,debt_consolidation,24.55,7.0,0.0,1715.0,22.6,21.0,4.0,0.0
10000.0, 36 months,16.02,351.67,C5,10+ years,RENT,60000.0,debt_consolidation,31.1,16.0,0.0,20564.0,69.0,43.0,0.0,0.0
21000.0, 60 months,12.62,473.74,C1,10+ years,MORTGAGE,106000.0,debt_consolidation,14.71,26.0,0.0,908.0,2.2,46.0,4.0,0.0
14000.0, 60 months,14.08,326.34,C3,5 years,RENT,78000.0,home_improvement,6.38,18.0,0.0,2089.0,9.4,25.0,0.0,0.0
10000.0, 36 months,15.05,346.9,C4,4 years,RENT,40000.0,debt_consolidation,14.31,10.0,0.0,3530.0,29.7,16.0,0.0,0.0
26925.0, 60 months,24.85,787.92,E3,9 years,MORTGAGE,90000.0,small_business,14.55,6.0,0.0,6993.0,61.3,8.0,0.0,0.0
35000.0, 36 months,14.08,1197.58,C3,10+ years,RENT,200000.0,debt_consolidation,15.81,12.0,0.0,82179.0,91.0,25.0,0.0,0.0
20550.0, 36 months,10.42,667.16,B3,6 years,RENT,167000.0,debt_consolidation,24.76,9.0,0.0,8518.0,81.9,32.0,0.0,0.0
35000.0, 60 months,26.3,1054.15,E5,< 1 year,RENT,38000.0,debt_consolidation,70.28,15.0,1.0,22619.0,62.1,25.0,2.0,1.0
24000.0, 60 months,30.79,788.17,G1,6 years,RENT,150000.0,major_purchase,17.07,18.0,0.0,5743.0,22.4,24.0,0.0,0.0
24000.0, 60 months,15.05,571.59,C4,10+ years,MORTGAGE,75000.0,debt_consolidation,8.54,10.0,0.0,18467.0,49.4,28.0,5.0,0.0
8500.0, 36 months,16.02,298.92,C5,10+ years,RENT,176000.0,other,5.28,9.0,44.0,15991.0,52.6,18.0,0.0,0.0
16000.0, 36 months,12.62,536.18,C1,< 1 year,RENT,45000.0,credit_card,13.31,8.0,0.0,6616.0,31.7,11.0,0.0,0.0
24000.0, 60 months,13.59,553.35,C2,1 year,OWN,65000.0,credit_card,22.06,8.0,0.0,12873.0,46.0,12.0,0.0,0.0
15000.0, 60 months,14.08,349.65,C3,2 years,MORTGAGE,63689.0,credit_card,23.95,26.0,0.0,8389.0,22.9,62.0,2.0,0.0
18000.0, 60 months,17.09,448.22,D1,10+ years,RENT,101000.0,debt_consolidation,12.25,20.0,1.0,7666.0,16.7,68.0,2.0,1.0
12000.0, 60 months,15.05,285.8,C4,4 years,RENT,68200.0,debt_consolidation,27.01,11.0,0.0,4647.0,49.4,23.0,0.0,0.0
15000.0, 60 months,30.75,492.24,F5,1 year,RENT,41000.0,credit_card,17.33,13.0,0.0,6546.0,82.9,22.0,0.0,0.0
14400.0, 60 months,25.82,429.61,E4,4 years,RENT,45000.0,debt_consolidation,31.49,9.0,1.0,6404.0,72.0,13.0,0.0,1.0
5000.0, 36 months,13.59,169.9,C2,4 years,RENT,21378.0,moving,13.36,20.0,0.0,5236.0,16.4,32.0,0.0,0.0
20400.0, 36 months,26.3,825.2,E5,3 years,RENT,47000.0,debt_consolidation,30.57,26.0,0.0,7722.0,52.5,36.0,0.0,0.0
27000.0, 36 months,13.59,917.43,C2,3 years,RENT,71299.0,small_business,27.06,11.0,0.0,15034.0,55.5,32.0,0.0,0.0
12000.0, 60 months,15.05,285.8,C4,10+ years,MORTGAGE,65000.0,credit_card,34.08,6.0,0.0,9169.0,96.5,12.0,1.0,0.0
30000.0, 60 months,16.02,729.87,C5,5 years,MORTGAGE,125000.0,debt_consolidation,22.05,14.0,1.0,22935.0,60.0,16.0,1.0,0.0
28000.0, 60 months,30.75,918.84,F5,1 year,RENT,70000.0,major_purchase,3.19,7.0,0.0,3778.0,19.6,8.0,0.0,0.0
6500.0, 36 months,17.09,232.04,D1,8 years,OWN,65000.0,car,14.86,22.0,0.0,5843.0,17.8,42.0,0.0,0.0
10000.0, 60 months,15.05,238.17,C4,< 1 year,OWN,70000.0,medical,22.01,7.0,0.0,5860.0,45.1,19.0,0.0,0.0
6000.0, 36 months,18.06,217.1,D2,10+ years,RENT,41000.0,debt_consolidation,14.99,9.0,1.0,2624.0,24.3,20.0,0.0,0.0
14000.0, 60 months,14.08,326.34,C3,2 years,RENT,60000.0,credit_card,16.84,13.0,0.0,5109.0,44.8,29.0,0.0,0.0
23825.0, 60 months,30.94,784.64,G4,4 years,RENT,70000.0,debt_consolidation,18.6,5.0,1.0,7911.0,71.3,10.0,0.0,1.0
16650.0, 36 months,18.06,602.44,D2,2 years,RENT,70000.0,debt_consolidation,25.05,8.0,0.0,13301.0,72.0,11.0,0.0,0.0
18400.0, 60 months,21.45,502.46,D5,7 years,OWN,70000.0,debt_consolidation,26.33,8.0,2.0,4512.0,51.9,30.0,3.0,2.0
15000.0, 60 months,14.08,349.65,C3,10+ years,MORTGAGE,65000.0,debt_consolidation,9.77,9.0,0.0,23950.0,61.0,14.0,1.0,0.0
25000.0, 60 months,30.65,818.85,F4,10+ years,MORTGAGE,89000.0,debt_consolidation,17.99,11.0,0.0,14879.0,78.3,26.0,9.0,0.0
35000.0, 60 months,14.08,815.85,C3,10+ years,MORTGAGE,112000.0,debt_consolidation,31.94,19.0,0.0,37728.0,47.4,37.0,7.0,0.0
10800.0, 60 months,26.3,325.28,E5,4 years,RENT,61360.0,debt_consolidation,27.42,7.0,0.0,17577.0,101.0,10.0,0.0,0.0
18225.0, 36 months,19.03,668.34,D3,6 years,OWN,189000.0,small_business,6.76,14.0,0.0,2379.0,17.5,18.0,0.0,0.0
