loan_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,loan_status,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies
22225.0, 60 months,18.99,576.41,D3,10+ years,MORTGAGE,72000.0,Fully Paid,debt_consolidation,23.39,35.0,0.0,10107.0,28.6,63.0,1.0,0.0
35000.0, 60 months,21.48,956.35,E2,4 years,MORTGAGE,140000.0,Fully Paid,credit_card,16.43,8.0,1.0,20879.0,78.5,18.0,1.0,0.0
32400.0, 36 months,11.49,1068.27,B5,< 1 year,RENT,80000.0,Fully Paid,credit_card,16.98,7.0,0.0,26131.0,90.1,18.0,3.0,0.0
35000.0, 60 months,24.5,1017.07,F3,5 years,MORTGAGE,125000.0,Fully Paid,debt_consolidation,17.26,19.0,0.0,29052.0,83.2,51.0,0.0,0.0
20000.0, 36 months,7.97,626.46,A5,10+ years,MORTGAGE,117000.0,Fully Paid,major_purchase,14.26,10.0,0.0,31156.0,70.8,18.0,3.0,0.0
8000.0, 36 months,12.29,266.83,C1,10+ years,MORTGAGE,67000.0,Fully Paid,debt_consolidation,18.9,10.0,0.0,28123.0,63.5,39.0,3.0,0.0
12000.0, 60 months,18.06,305.12,D2,10+ years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,17.52,12.0,0.0,1348.0,53.9,23.0,5.0,0.0
15600.0, 36 months,6.89,480.9,A3,2 years,RENT,52000.0,Fully Paid,credit_card,25.88,17.0,0.0,9256.0,31.2,34.0,0.0,0.0
18225.0, 60 months,18.55,468.27,D4,1 year,MORTGAGE,46000.0,Fully Paid,debt_consolidation,16.27,15.0,0.0,6949.0,63.2,28.0,1.0,0.0
15000.0, 60 months,21.99,414.2,F1,7 years,MORTGAGE,55000.0,Fully Paid,other,13.64,6.0,0.0,10964.0,98.8,11.0,3.0,0.0
12000.0, 36 months,10.99,392.81,B4,4 years,RENT,62000.0,Fully Paid,credit_card,19.76,8.0,1.0,14337.0,64.9,19.0,0.0,0.0
30000.0, 36 months,11.99,996.29,B5,10+ years,MORTGAGE,175000.0,Fully Paid,debt_consolidation,8.59,14.0,0.0,45640.0,88.8,32.0,1.0,0.0
7800.0, 36 months,8.39,245.83,B1,2 years,MORTGAGE,67000.0,Fully Paid,credit_card,16.51,12.0,0.0,11076.0,59.2,42.0,7.0,0.0
33250.0, 36 months,11.49,1096.3,B5,10+ years,MORTGAGE,305000.0,Fully Paid,credit_card,19.99,11.0,0.0,54337.0,81.5,17.0,2.0,0.0
10000.0, 36 months,12.12,332.72,B3,8 years,MORTGAGE,72000.0,Fully Paid,debt_consolidation,27.92,19.0,0.0,27939.0,54.7,40.0,1.0,0.0
7000.0, 36 months,11.44,230.64,B4,10+ years,RENT,70000.0,Fully Paid,debt_consolidation,27.27,11.0,1.0,9007.0,51.5,23.0,0.0,1.0
20000.0, 36 months,8.9,635.07,A5,3 years,MORTGAGE,89000.0,Fully Paid,car,14.47,16.0,0.0,1081.0,5.2,29.0,1.0,0.0
10000.0, 36 months,15.31,348.18,C5,2 years,MORTGAGE,79000.0,Fully Paid,debt_consolidation,26.74,14.0,0.0,35075.0,89.9,38.0,6.0,0.0
35000.0, 36 months,20.75,1314.14,E2,10+ years,MORTGAGE,95500.0,Fully Paid,debt_consolidation,17.38,14.0,0.0,10967.0,59.6,32.0,4.0,0.0
9400.0, 36 months,9.75,302.21,B3,2 years,RENT,47250.0,Fully Paid,debt_consolidation,21.74,6.0,1.0,1253.0,7.4,16.0,0.0,1.0
14875.0, 60 months,27.88,462.07,G3,< 1 year,RENT,41368.0,Fully Paid,debt_consolidation,15.35,5.0,0.0,4171.0,97.0,7.0,0.0,0.0
24000.0, 60 months,12.12,535.33,B3,10+ years,MORTGAGE,72000.0,Fully Paid,debt_consolidation,27.35,13.0,0.0,18270.0,24.1,31.0,3.0,0.0
17500.0, 36 months,6.92,539.71,A4,10+ years,MORTGAGE,115000.0,Fully Paid,debt_consolidation,12.78,7.0,1.0,228.0,1.5,25.0,3.0,1.0
24000.0, 36 months,6.24,732.74,A2,8 years,MORTGAGE,96000.0,Fully Paid,home_improvement,10.22,19.0,1.0,27551.0,58.1,36.0,3.0,0.0
10000.0, 36 months,9.16,318.75,B2,5 years,RENT,70000.0,Fully Paid,credit_card,9.81,4.0,0.0,11611.0,95.2,7.0,0.0,0.0
15000.0, 36 months,7.34,465.5,A4,3 years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,15.1,27.0,0.0,17676.0,12.8,46.0,1.0,0.0
8000.0, 36 months,10.42,259.72,B3,10+ years,MORTGAGE,103000.0,Fully Paid,home_improvement,31.96,12.0,0.0,57740.0,83.7,34.0,1.0,0.0
10000.0, 36 months,14.65,344.95,C5,3 years,MORTGAGE,36000.0,Fully Paid,debt_consolidation,31.97,7.0,0.0,6034.0,134.1,9.0,1.0,0.0
3600.0, 36 months,5.32,108.42,A1,5 years,RENT,61000.0,Fully Paid,credit_card,7.02,17.0,1.0,2280.0,8.0,38.0,3.0,0.0
1500.0, 36 months,6.49,45.97,A2,,RENT,23000.0,Fully Paid,other,25.84,13.0,0.0,2739.0,17.7,20.0,0.0,0.0
3600.0, 36 months,17.77,129.74,D1,3 years,RENT,45000.0,Fully Paid,debt_consolidation,9.49,7.0,0.0,1000.0,14.5,11.0,0.0,0.0
12000.0, 36 months,7.99,375.99,A5,10+ years,OWN,70000.0,Fully Paid,credit_card,24.02,11.0,1.0,14178.0,58.8,17.0,1.0,1.0
6125.0, 36 months,19.99,227.6,E3,2 years,MORTGAGE,19200.0,Fully Paid,credit_card,36.93,10.0,0.0,6468.0,78.9,13.0,0.0,0.0
24000.0, 36 months,9.17,765.1,B1,10+ years,RENT,60000.0,Fully Paid,debt_consolidation,17.19,9.0,0.0,23074.0,70.8,24.0,3.0,0.0
20000.0, 36 months,12.29,667.06,C1,2 years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,15.18,10.0,0.0,17219.0,58.4,31.0,5.0,0.0
9100.0, 36 months,17.57,327.03,D4,5 years,RENT,26000.0,Fully Paid,credit_card,24.01,10.0,0.0,13313.0,58.0,17.0,0.0,0.0
35000.0, 36 months,11.47,1153.67,B5,10+ years,MORTGAGE,115000.0,Fully Paid,credit_card,25.49,22.0,0.0,24124.0,52.2,44.0,4.0,0.0
18000.0, 36 months,18.99,659.72,E1,7 years,MORTGAGE,108000.0,Fully Paid,house,19.52,9.0,0.0,4104.0,65.1,50.0,2.0,0.0
10000.0, 36 months,9.17,318.79,B2,10+ years,RENT,72000.0,Fully Paid,credit_card,13.46,17.0,0.0,3272.0,22.1,55.0,1.0,0.0
10050.0, 36 months,12.74,337.37,C1,5 years,RENT,121683.0,Fully Paid,other,9.46,9.0,0.0,3921.0,11.3,19.0,1.0,0.0
1500.0, 36 months,7.99,47.0,A5,2 years,MORTGAGE,81000.0,Fully Paid,home_improvement,9.72,4.0,0.0,637.0,7.1,18.0,3.0,0.0
35000.0, 60 months,18.92,906.38,D4,5 years,MORTGAGE,475000.0,Fully Paid,other,15.59,21.0,0.0,39402.0,59.6,43.0,9.0,0.0
10000.0, 36 months,6.24,305.31,A2,7 years,OWN,80000.0,Fully Paid,credit_card,12.0,13.0,0.0,6362.0,38.3,22.0,3.0,0.0
9600.0, 36 months,6.24,293.1,A2,< 1 year,MORTGAGE,45000.0,Fully Paid,credit_card,9.09,10.0,0.0,12712.0,40.8,29.0,2.0,0.0
2000.0, 36 months,14.08,68.44,C3,8 years,MORTGAGE,55000.0,Fully Paid,home_improvement,23.67,12.0,0.0,16681.0,67.8,17.0,0.0,0.0
1500.0, 36 months,11.98,49.81,B5,< 1 year,MORTGAGE,42000.0,Fully Paid,debt_consolidation,24.14,8.0,0.0,1785.0,38.0,10.0,1.0,0.0
15000.0, 60 months,14.65,354.1,C5,5 years,OWN,44553.0,Fully Paid,debt_consolidation,11.58,5.0,1.0,1913.0,27.7,20.0,0.0,1.0
8000.0, 36 months,13.59,271.84,C2,10+ years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,28.3,12.0,0.0,10458.0,58.1,34.0,2.0,0.0
20000.0, 36 months,6.67,614.53,A2,10+ years,OWN,135000.0,Fully Paid,home_improvement,11.73,9.0,0.0,3552.0,5.1,16.0,1.0,0.0
3000.0, 36 months,13.35,101.59,C2,3 years,MORTGAGE,33000.0,Fully Paid,debt_consolidation,11.49,5.0,0.0,2884.0,58.9,11.0,1.0,0.0
11500.0, 36 months,15.8,403.18,C3,< 1 year,MORTGAGE,47840.0,Fully Paid,debt_consolidation,14.52,7.0,0.0,7936.0,78.6,15.0,2.0,0.0
24000.0, 36 months,13.67,816.43,C3,9 years,MORTGAGE,120000.0,Fully Paid,debt_consolidation,11.64,8.0,0.0,19071.0,55.3,20.0,1.0,0.0
30150.0, 60 months,13.33,691.11,C3,8 years,MORTGAGE,67040.0,Fully Paid,credit_card,26.92,15.0,0.0,72114.0,87.0,30.0,4.0,0.0
17500.0, 36 months,13.67,595.31,B5,< 1 year,MORTGAGE,80000.0,Fully Paid,home_improvement,8.61,16.0,0.0,7257.0,43.7,34.0,0.0,0.0
24000.0, 60 months,9.99,509.82,B3,10+ years,MORTGAGE,86000.0,Fully Paid,debt_consolidation,15.75,18.0,0.0,20987.0,39.8,24.0,1.0,0.0
8500.0, 36 months,7.49,264.37,A4,< 1 year,RENT,41000.0,Fully Paid,credit_card,21.57,10.0,0.0,5828.0,24.8,17.0,0.0,0.0
15000.0, 36 months,18.99,549.77,E1,8 years,RENT,50000.0,Fully Paid,debt_consolidation,16.39,6.0,1.0,4599.0,38.6,16.0,0.0,1.0
13000.0, 60 months,19.19,338.59,E3,10+ years,RENT,56000.0,Fully Paid,debt_consolidation,18.6,15.0,0.0,7378.0,52.0,33.0,1.0,0.0
10400.0, 36 months,9.49,333.1,B2,10+ years,MORTGAGE,78000.0,Fully Paid,debt_consolidation,12.05,7.0,0.0,5144.0,19.5,31.0,3.0,0.0
6000.0, 36 months,9.67,192.68,B1,6 years,MORTGAGE,50000.0,Fully Paid,home_improvement,18.06,10.0,0.0,7779.0,40.7,31.0,2.0,0.0
3500.0, 36 months,14.46,120.41,C4,2 years,OWN,37000.0,Fully Paid,major_purchase,28.32,11.0,0.0,8388.0,39.8,30.0,1.0,0.0
27600.0, 36 months,11.44,909.36,B4,2 years,MORTGAGE,120000.0,Fully Paid,debt_consolidation,17.2,8.0,0.0,23501.0,56.6,9.0,1.0,0.0
18000.0, 36 months,9.75,578.7,B3,10+ years,MORTGAGE,61000.0,Fully Paid,debt_consolidation,16.94,8.0,0.0,11640.0,40.0,20.0,0.0,0.0
20000.0, 60 months,12.85,453.53,B4,10+ years,MORTGAGE,68000.0,Fully Paid,credit_card,21.06,10.0,0.0,27052.0,60.7,22.0,5.0,0.0
21850.0, 60 months,17.57,549.75,D4,5 years,OWN,45545.0,Fully Paid,credit_card,24.41,6.0,0.0,37364.0,87.3,11.0,2.0,0.0
7000.0, 36 months,12.69,234.82,C2,,MORTGAGE,38000.0,Fully Paid,debt_consolidation,29.94,12.0,1.0,10985.0,67.0,30.0,3.0,1.0
9000.0, 36 months,11.99,298.89,B5,,RENT,42313.8,Fully Paid,debt_consolidation,21.44,7.0,0.0,11044.0,64.6,20.0,0.0,0.0
19425.0, 60 months,12.12,433.28,B3,9 years,MORTGAGE,95000.0,Fully Paid,debt_consolidation,21.6,8.0,0.0,25585.0,49.4,21.0,6.0,0.0
15000.0, 36 months,18.75,547.95,D3,7 years,RENT,120000.0,Fully Paid,credit_card,5.46,8.0,0.0,13055.0,82.6,14.0,0.0,0.0
12000.0, 36 months,8.38,378.15,B1,,RENT,60000.0,Fully Paid,credit_card,20.72,19.0,0.0,18904.0,31.5,42.0,4.0,0.0
2725.0, 36 months,30.65,116.66,F4,2 years,RENT,45450.0,Fully Paid,debt_consolidation,13.32,10.0,0.0,4536.0,72.0,12.0,0.0,0.0
12000.0, 60 months,19.99,317.86,E1,9 years,RENT,56000.0,Fully Paid,debt_consolidation,19.97,26.0,1.0,1304.0,3.1,33.0,1.0,1.0
10000.0, 36 months,5.32,301.15,A1,,MORTGAGE,35041.0,Fully Paid,credit_card,6.06,7.0,0.0,7947.0,49.1,10.0,1.0,0.0
21850.0, 60 months,23.28,619.49,F2,3 years,MORTGAGE,70000.0,Fully Paid,medical,26.95,21.0,0.0,29643.0,46.9,43.0,2.0,0.0
16000.0, 36 months,7.12,494.92,A3,7 years,MORTGAGE,50000.0,Fully Paid,credit_card,24.71,10.0,0.0,20074.0,52.7,23.0,4.0,0.0
8000.0, 36 months,6.24,244.25,A2,1 year,OWN,45000.0,Fully Paid,major_purchase,8.48,9.0,0.0,3356.0,20.6,25.0,0.0,0.0
10000.0, 36 months,7.69,311.94,A4,9 years,RENT,45000.0,Fully Paid,debt_consolidation,25.39,8.0,0.0,8390.0,30.3,11.0,0.0,0.0
12000.0, 36 months,15.61,419.58,D1,,RENT,45700.0,Fully Paid,moving,21.27,10.0,0.0,2741.0,13.2,22.0,4.0,0.0
16425.0, 36 months,14.33,564.01,C2,5 years,MORTGAGE,44000.0,Fully Paid,debt_consolidation,34.99,14.0,0.0,7220.0,56.4,23.0,2.0,0.0
9575.0, 36 months,10.99,313.43,B2,10+ years,MORTGAGE,310000.0,Fully Paid,credit_card,6.15,26.0,0.0,31422.0,21.6,61.0,6.0,0.0
15000.0, 36 months,15.81,525.95,C4,1 year,RENT,100000.0,Fully Paid,credit_card,8.57,13.0,0.0,14521.0,93.8,16.0,0.0,0.0
7000.0, 36 months,13.99,239.21,C4,7 years,RENT,35000.0,Fully Paid,home_improvement,39.92,14.0,0.0,8632.0,42.7,23.0,0.0,0.0
9000.0, 36 months,6.99,277.86,A2,8 years,MORTGAGE,70000.0,Fully Paid,home_improvement,28.0,16.0,0.0,9532.0,19.3,34.0,5.0,0.0
7500.0, 36 months,14.65,258.71,C5,4 years,RENT,40000.0,Fully Paid,debt_consolidation,30.78,7.0,0.0,8420.0,64.8,16.0,0.0,0.0
5600.0, 36 months,7.99,175.46,A4,3 years,RENT,60500.0,Fully Paid,credit_card,10.57,7.0,0.0,7582.0,30.9,7.0,0.0,0.0
12000.0, 36 months,13.33,406.24,C3,1 year,RENT,34000.0,Fully Paid,debt_consolidation,3.74,6.0,0.0,2405.0,19.4,6.0,0.0,0.0
9000.0, 36 months,5.32,271.04,A1,10+ years,OWN,74000.0,Fully Paid,debt_consolidation,21.68,21.0,0.0,13410.0,24.1,46.0,0.0,0.0
8000.0, 36 months,14.98,277.25,C3,8 years,RENT,62000.0,Fully Paid,debt_consolidation,13.98,4.0,0.0,2581.0,99.3,10.0,0.0,0.0
2400.0, 36 months,11.53,79.18,B5,5 years,RENT,38200.0,Fully Paid,home_improvement,19.67,4.0,0.0,1796.0,48.5,5.0,0.0,0.0
15000.0, 36 months,9.99,483.94,B3,10+ years,RENT,85000.0,Fully Paid,credit_card,12.96,9.0,1.0,15111.0,64.9,34.0,3.0,1.0
35000.0, 60 months,11.99,778.38,C1,7 years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,20.01,22.0,0.0,22812.0,30.4,49.0,4.0,0.0
7125.0, 36 months,13.99,243.49,C3,4 years,MORTGAGE,32000.0,Fully Paid,debt_consolidation,9.83,9.0,0.0,11233.0,35.0,21.0,1.0,0.0
21000.0, 36 months,12.99,707.48,B4,3 years,RENT,155000.0,Fully Paid,credit_card,7.75,8.0,0.0,23235.0,50.0,20.0,3.0,0.0
2000.0, 36 months,5.32,60.23,A1,10+ years,MORTGAGE,52000.0,Fully Paid,credit_card,13.34,10.0,0.0,10695.0,52.2,25.0,3.0,0.0
10000.0, 36 months,8.67,316.47,B1,< 1 year,RENT,35000.0,Fully Paid,debt_consolidation,33.81,12.0,0.0,16791.0,38.2,19.0,0.0,0.0
25000.0, 36 months,12.49,836.23,B5,8 years,MORTGAGE,96000.0,Fully Paid,debt_consolidation,28.12,19.0,0.0,56331.0,59.2,30.0,0.0,0.0
36000.0, 60 months,13.49,828.17,C2,10+ years,MORTGAGE,135000.0,Fully Paid,debt_consolidation,29.03,20.0,0.0,28562.0,29.2,30.0,1.0,0.0
7800.0, 36 months,10.49,253.49,B3,6 years,MORTGAGE,65000.0,Fully Paid,small_business,14.24,20.0,0.0,3771.0,24.3,21.0,1.0,0.0
9000.0, 36 months,7.69,280.75,A4,< 1 year,RENT,65000.0,Fully Paid,debt_consolidation,6.43,12.0,0.0,11228.0,34.7,19.0,0.0,0.0
11250.0, 60 months,18.99,291.77,D3,5 years,MORTGAGE,80831.0,Fully Paid,debt_consolidation,22.66,15.0,1.0,36333.0,47.1,23.0,0.0,1.0
17000.0, 36 months,6.97,524.68,A3,10+ years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,5.13,9.0,0.0,8567.0,76.5,25.0,2.0,0.0
16200.0, 60 months,12.62,365.46,C1,10+ years,RENT,62000.0,Fully Paid,credit_card,22.02,12.0,0.0,13123.0,36.7,24.0,0.0,0.0
3000.0, 36 months,7.99,94.0,A5,5 years,RENT,96000.0,Fully Paid,credit_card,23.54,10.0,0.0,6707.0,24.7,18.0,0.0,0.0
5000.0, 36 months,7.26,154.99,A4,8 years,RENT,115000.0,Fully Paid,credit_card,12.31,8.0,0.0,9192.0,54.0,16.0,4.0,0.0
30000.0, 36 months,11.22,985.29,B5,8 years,RENT,205000.0,Fully Paid,credit_card,15.97,23.0,0.0,75262.0,96.0,43.0,2.0,0.0
2100.0, 36 months,18.25,76.19,D2,< 1 year,RENT,8000.0,Fully Paid,credit_card,23.55,4.0,0.0,4631.0,62.6,6.0,0.0,0.0
14000.0, 60 months,13.59,322.79,C2,2 years,RENT,46500.0,Fully Paid,debt_consolidation,13.57,8.0,0.0,7471.0,35.7,18.0,0.0,0.0
13000.0, 36 months,13.33,440.1,C3,10+ years,MORTGAGE,76000.0,Fully Paid,credit_card,7.46,11.0,0.0,4147.0,28.8,30.0,2.0,0.0
24000.0, 36 months,6.89,739.85,A3,4 years,RENT,67000.0,Fully Paid,credit_card,22.96,13.0,0.0,26492.0,81.0,16.0,0.0,0.0
18825.0, 36 months,11.99,625.17,B3,10+ years,RENT,54000.0,Fully Paid,debt_consolidation,27.33,11.0,0.0,8901.0,40.1,41.0,1.0,0.0
26000.0, 60 months,9.75,549.24,B3,10+ years,MORTGAGE,97422.0,Fully Paid,debt_consolidation,13.01,8.0,0.0,20075.0,54.1,22.0,3.0,0.0
3500.0, 36 months,12.74,117.5,C1,1 year,RENT,55000.0,Fully Paid,other,13.9,5.0,0.0,9847.0,82.1,17.0,0.0,0.0
8000.0, 36 months,9.17,255.04,B2,9 years,RENT,55000.0,Fully Paid,debt_consolidation,10.43,9.0,0.0,6676.0,26.3,32.0,0.0,0.0
13000.0, 36 months,8.18,408.46,B1,10+ years,MORTGAGE,56000.0,Fully Paid,debt_consolidation,29.13,7.0,0.0,26428.0,78.2,15.0,0.0,0.0
14675.0, 36 months,16.29,518.04,D1,10+ years,MORTGAGE,32000.0,Fully Paid,debt_consolidation,12.64,25.0,0.0,18848.0,39.3,40.0,3.0,0.0
8000.0, 36 months,11.99,265.68,B5,7 years,MORTGAGE,75000.0,Fully Paid,debt_consolidation,12.67,17.0,0.0,4058.0,29.2,25.0,1.0,0.0
8000.0, 36 months,14.47,275.26,C2,,OWN,35000.0,Fully Paid,home_improvement,10.29,10.0,0.0,5365.0,38.9,25.0,1.0,0.0
8000.0, 36 months,7.9,250.33,A4,3 years,RENT,70000.0,Fully Paid,home_improvement,13.75,10.0,0.0,8055.0,18.1,21.0,3.0,0.0
15000.0, 60 months,18.99,389.03,E1,7 years,RENT,46814.0,Fully Paid,other,11.95,9.0,0.0,5259.0,40.8,18.0,1.0,0.0
14725.0, 36 months,11.47,485.37,B5,7 years,RENT,62500.0,Fully Paid,debt_consolidation,18.05,13.0,0.0,5505.0,22.6,27.0,0.0,0.0
6000.0, 36 months,6.72,184.5,A3,4 years,MORTGAGE,250000.0,Fully Paid,major_purchase,7.18,12.0,0.0,36464.0,30.6,23.0,5.0,0.0
18650.0, 60 months,9.93,395.62,B2,< 1 year,MORTGAGE,95000.0,Fully Paid,credit_card,17.85,20.0,1.0,14547.0,30.4,29.0,1.0,1.0
14400.0, 36 months,5.32,433.66,A1,3 years,RENT,90823.0,Fully Paid,debt_consolidation,11.75,9.0,0.0,12376.0,33.2,35.0,0.0,0.0
6000.0, 36 months,15.8,210.36,C3,10+ years,MORTGAGE,63000.0,Fully Paid,debt_consolidation,13.68,25.0,0.0,7055.0,9.1,52.0,1.0,0.0
20000.0, 60 months,20.89,539.84,D4,10+ years,RENT,76000.0,Fully Paid,debt_consolidation,16.0,11.0,0.0,13308.0,57.1,29.0,2.0,0.0
7200.0, 36 months,18.54,262.26,E1,3 years,RENT,28000.0,Fully Paid,other,36.31,12.0,0.0,5805.0,67.5,20.0,0.0,0.0
9000.0, 36 months,11.55,297.0,B3,,OWN,72000.0,Fully Paid,credit_card,19.53,12.0,0.0,9825.0,86.2,37.0,1.0,0.0
2500.0, 36 months,11.99,83.03,B5,1 year,MORTGAGE,40000.0,Fully Paid,debt_consolidation,17.7,8.0,0.0,2831.0,21.1,12.0,2.0,0.0
3500.0, 36 months,15.05,121.42,C4,6 years,RENT,30000.0,Fully Paid,debt_consolidation,14.36,16.0,1.0,2456.0,8.0,28.0,1.0,1.0
17700.0, 60 months,21.99,488.76,E5,9 years,RENT,59200.0,Fully Paid,debt_consolidation,32.37,15.0,0.0,14627.0,75.4,29.0,0.0,0.0
10000.0, 36 months,18.25,362.78,D3,3 years,RENT,28800.0,Fully Paid,debt_consolidation,30.67,5.0,0.0,1158.0,35.1,9.0,0.0,0.0
12000.0, 60 months,9.49,251.97,B2,3 years,MORTGAGE,180000.0,Fully Paid,credit_card,12.96,8.0,0.0,51158.0,98.3,19.0,4.0,0.0
6000.0, 36 months,5.32,180.69,A1,9 years,MORTGAGE,75000.0,Fully Paid,debt_consolidation,11.22,14.0,0.0,4021.0,7.7,25.0,3.0,0.0
20000.0, 36 months,7.89,625.72,A5,10+ years,RENT,52000.0,Fully Paid,debt_consolidation,25.81,11.0,0.0,19666.0,64.7,22.0,2.0,0.0
21000.0, 36 months,7.89,657.0,A5,,MORTGAGE,50400.0,Fully Paid,home_improvement,26.14,9.0,1.0,9560.0,47.8,22.0,1.0,1.0
14000.0, 60 months,9.99,297.39,B3,10+ years,RENT,110000.0,Fully Paid,debt_consolidation,9.3,9.0,0.0,7076.0,36.1,30.0,0.0,0.0
14000.0, 36 months,12.99,471.65,B5,1 year,RENT,65000.0,Fully Paid,debt_consolidation,8.9,11.0,0.0,10659.0,47.0,24.0,0.0,0.0
9600.0, 36 months,11.22,315.3,B5,< 1 year,RENT,88000.0,Fully Paid,debt_consolidation,8.36,4.0,0.0,3744.0,62.4,8.0,0.0,0.0
10000.0, 36 months,7.49,311.02,A4,8 years,OWN,57000.0,Fully Paid,home_improvement,3.52,8.0,0.0,5975.0,16.5,16.0,1.0,0.0
15000.0, 60 months,21.6,410.88,E3,< 1 year,RENT,80000.0,Fully Paid,debt_consolidation,20.58,8.0,1.0,12020.0,88.4,9.0,1.0,1.0
20000.0, 36 months,13.33,677.07,C3,3 years,MORTGAGE,51588.4,Fully Paid,debt_consolidation,37.94,19.0,0.0,28270.0,61.3,29.0,1.0,0.0
28000.0, 60 months,10.08,596.03,B1,9 years,OWN,62000.0,Fully Paid,debt_consolidation,4.74,7.0,0.0,2296.0,2.9,31.0,0.0,0.0
10000.0, 36 months,7.89,312.86,A5,10+ years,OWN,80000.0,Fully Paid,debt_consolidation,21.66,9.0,0.0,21207.0,59.7,22.0,0.0,0.0
8000.0, 36 months,15.61,279.72,D1,5 years,MORTGAGE,82000.0,Fully Paid,credit_card,18.13,14.0,1.0,9217.0,77.5,56.0,4.0,1.0
18400.0, 36 months,6.49,563.86,A2,3 years,OWN,80000.0,Fully Paid,credit_card,13.19,7.0,0.0,22820.0,83.6,18.0,3.0,0.0
15000.0, 36 months,13.68,510.34,C1,5 years,RENT,65000.0,Fully Paid,debt_consolidation,25.64,16.0,0.0,17740.0,48.2,40.0,6.0,0.0
16000.0, 60 months,14.49,376.37,C4,10+ years,MORTGAGE,110000.0,Fully Paid,credit_card,10.31,4.0,1.0,8200.0,74.5,25.0,6.0,0.0
16000.0, 60 months,17.27,399.97,C5,3 years,RENT,45000.0,Fully Paid,debt_consolidation,13.31,6.0,0.0,14854.0,79.0,15.0,0.0,0.0
9600.0, 36 months,5.32,289.11,A1,10+ years,MORTGAGE,140000.0,Fully Paid,debt_consolidation,11.9,14.0,0.0,7946.0,12.9,34.0,4.0,0.0
4000.0, 36 months,14.64,137.96,C3,,RENT,18490.0,Fully Paid,debt_consolidation,19.94,11.0,1.0,1582.0,24.3,28.0,0.0,1.0
8400.0, 36 months,10.42,272.71,B3,10+ years,RENT,67737.0,Fully Paid,debt_consolidation,32.68,14.0,0.0,17223.0,60.9,32.0,1.0,0.0
24250.0, 36 months,14.61,836.03,D1,10+ years,RENT,111996.0,Fully Paid,debt_consolidation,17.19,12.0,0.0,53723.0,82.2,26.0,,0.0
17000.0, 36 months,12.39,567.82,C1,7 years,RENT,72000.0,Fully Paid,debt_consolidation,11.6,10.0,0.0,18136.0,91.1,20.0,1.0,0.0
13000.0, 36 months,8.99,413.34,B1,5 years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,7.67,11.0,0.0,26444.0,60.2,29.0,4.0,0.0
21000.0, 60 months,15.61,506.34,D1,< 1 year,RENT,110000.0,Fully Paid,small_business,3.95,4.0,0.0,10950.0,41.5,9.0,0.0,0.0
16425.0, 60 months,13.99,382.1,C3,< 1 year,MORTGAGE,70000.0,Fully Paid,debt_consolidation,29.01,14.0,0.0,31204.0,79.6,34.0,,0.0
5000.0, 36 months,30.17,212.73,F3,,MORTGAGE,28000.0,Fully Paid,other,21.43,7.0,0.0,8391.0,87.4,10.0,2.0,0.0
5000.0, 36 months,11.53,164.96,B5,5 years,RENT,66000.0,Fully Paid,debt_consolidation,17.16,12.0,2.0,3881.0,20.2,29.0,2.0,2.0
15000.0, 36 months,6.24,457.97,A2,< 1 year,RENT,70000.0,Fully Paid,credit_card,7.99,8.0,0.0,6481.0,29.3,12.0,1.0,0.0
22500.0, 60 months,15.41,540.13,D1,7 years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,7.92,5.0,0.0,5309.0,100.2,10.0,3.0,0.0
15000.0, 60 months,10.15,319.82,B2,8 years,RENT,100000.0,Fully Paid,debt_consolidation,10.9,12.0,0.0,30593.0,35.9,43.0,0.0,0.0
9150.0, 36 months,18.55,333.33,D2,4 years,RENT,53000.0,Fully Paid,credit_card,16.71,16.0,0.0,8283.0,57.1,24.0,0.0,0.0
10000.0, 36 months,13.98,341.68,C3,2 years,RENT,49500.0,Fully Paid,debt_consolidation,7.27,4.0,0.0,4465.0,72.0,5.0,0.0,0.0
11000.0, 36 months,11.53,362.9,B5,10+ years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,18.09,10.0,0.0,20159.0,96.9,31.0,5.0,0.0
5400.0, 36 months,13.33,182.81,C3,3 years,OWN,35000.0,Fully Paid,debt_consolidation,13.8,5.0,3.0,2176.0,23.7,28.0,0.0,0.0
10000.0, 60 months,17.99,253.88,D2,3 years,RENT,33200.0,Fully Paid,debt_consolidation,18.69,5.0,0.0,6646.0,88.6,5.0,0.0,0.0
16000.0, 60 months,12.29,358.27,C1,8 years,RENT,70000.0,Fully Paid,debt_consolidation,16.66,9.0,4.0,11999.0,63.8,15.0,0.0,4.0
6000.0, 36 months,13.98,205.01,C1,4 years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,8.38,7.0,0.0,10767.0,85.5,10.0,0.0,0.0
