profile_id,coolant,stator_winding,stator_tooth,motor_speed,stator_yoke,ambient,torque,pm
55,34.64740132,105.5545444,79.1060057,'1766.620499',60.02230505,24.89056461,'184.4295513',63.69793001
49,49.84828344,104.2307425,84.57411753,'2217.028488',68.94918975,26.30763518,'-172.0656894',77.13254535
54,56.10548496,88.49260865,77.45569534,'4910.170968',67.14897983,26.36822656,'-3.140140454',66.97428986
26,18.93205452,32.67251587,32.38696289,'3499.960938',27.10572052,23.6068306,'-0.560888231',41.7983017
17,18.74277496,49.96680832,43.60571671,'4999.949219',33.56431961,24.84434319,'-0.612515152',54.2527771
29,18.52308846,26.43026352,25.42128563,'59.95946884',23.18423653,22.27198982,'35.3321228',66.07643127
16,18.51854324,58.71759033,45.20981979,'749.9929199',35.57871628,,'139.1025085',46.81363678
80,52.32302726,78.7067822,69.56438837,'1677.264124',62.66157751,23.37445358,'-134.978642',71.58319523
70,30.57612556,26.43307348,26.39485516,'0.006173939',28.021216,26.28079119,'3.7055e-320',43.88926343
62,28.19537672,28.46642943,27.71049544,'-0.007045041',27.38960552,23.94879282,'-3.7055e-320',36.30031673
74,87.17925468,82.39970093,78.70532541,'1646.05234',78.1098678,26.38450904,'66.38003703',64.54437928
2,18.45374107,19.56408501,18.87522888,'99.98300171',18.79023361,21.5249424,'0.224870831',23.64223862
31,18.88250542,65.00617981,54.05737305,'5649.949219',39.41211319,22.14129257,'19.95318794',68.86927032
69,29.46183404,54.32511095,45.37680839,'4193.093796',38.03533941,25.61750489,'59.53002345',37.61786457
67,27.88904437,70.65775115,58.81362741,'1396.830601',45.9847753,26.00765082,'-84.73322705',63.40644749
74,54.90673432,69.03488693,65.03818532,'-0.004062313',61.40953324,27.87008208,'1.55E-98',84.68299477
9,19.29748726,53.5214653,44.65671539,'2499.986572',35.13608932,25.16773796,'100.5603333',49.39106369
76,58.05046898,72.12173642,68.81373696,'2475.834323',62.21218728,26.37955373,'64.78209307',67.07084751
76,28.02864037,28.04677573,26.39485517,'3201.101869',26.39582935,25.58531175,'-0.045054184',31.52496874
11,18.4666996,42.78130341,37.9480629,'2566.404785',31.32105255,22.59475327,'49.13185501',42.14732361
73,26.85963125,68.75547385,54.15175801,'3435.758141',42.66751444,23.92142546,'-124.9866729',45.41264274
17,19.63884354,59.82344818,51.80863953,'4999.950195',39.05489731,23.64262772,'-0.491011739',65.150177
11,19.30636597,29.85930634,25.64406776,'2457.969238',23.09806252,23.1817627,'152.2532959',26.97987366
69,65.24131308,88.52960691,81.9856532,'3950.469174',75.45142019,26.05910619,'28.46872975',82.01627693
69,81.48964234,82.73249592,78.61621682,'537.4690667',77.04128267,25.6975079,'-135.0597823',62.34085261
62,28.22619861,31.5693083,30.0208516,'0.002105304',29.36381389,23.94935141,'-3.7055e-320',46.29046299
42,49.76483646,72.08615695,65.39757877,'1499.985229',58.81334998,25.03395724,'100',60.31505053
15,18.23205185,38.245121,36.18343353,'3999.955566',29.82494545,24.75712013,'-0.546936095',46.2473793
14,18.63759995,29.64768982,30.13256836,'2999.968018',26.17975044,23.86796761,'-0.578903973',40.7039032
45,28.89292698,44.40508771,42.43286941,'1499.991426',37.84414113,24.81610515,'50',59.46980423
41,30.67147342,86.97859416,71.29879314,'1499.989957',56.14589737,24.9983617,'150',71.03506254
63,43.82596004,80.8101977,70.66183472,'2479.27606',59.47618339,25.16600502,'-32.42752251',65.68526588
54,56.69932342,83.76994891,66.38494437,'2550.625469',57.66184219,26.38314035,'152.8515171',64.13771604
72,26.81353862,39.56713764,38.9657338,'-0.001099882',34.56124538,24.83494369,'0.0000000233',49.21705498
62,39.65352194,39.45228656,38.91880199,'0.00336646',38.73531957,23.61679572,'-3.7055e-320',50.96146575
44,93.131638,70.75942232,72.10434761,'500.0198062',77.62017448,24.76972735,'5.5E-117',56.56134986
24,19.58999634,123.1196213,92.90528107,'5499.948242',61.7634201,23.9554348,'63.56353378',112.5158997
67,27.50230296,49.47404832,45.98617533,'3796.426629',39.3772099,25.95706565,'-8.970142254',51.02709304
69,80.8826776,103.6607695,89.15959832,'62.25087918',81.39795851,26.12758669,'12.91963002',78.82603892
75,68.2348956,93.80465165,82.72956696,'3728.268392',73.89308321,24.61970534,'-51.15032897',68.39865294
67,27.28012813,75.48722935,60.16380238,'1795.683518',45.98203284,26.10601747,'-114.5619519',63.86357405
31,19.31797028,96.63891602,71.94091034,'5999.934082',47.73984909,22.51604652,'54.08377838',77.87548828
73,62.91318804,78.64881559,68.91791854,'4779.831599',62.99518343,24.8043481,'34.28366328',58.6241558
8,18.61895943,23.53994942,23.6676712,'1499.983398',21.95631409,23.65459251,'-0.023849286',31.1671505
45,86.1093987,87.27773924,84.77975933,'1999.983683',83.67650893,24.5571697,'50',65.46346942
26,16.47670174,36.69750977,26.03199768,'3499.984863',19.87678528,19.85028648,'118.2138596',26.91860199
42,70.54737479,83.97020528,78.71116637,'3499.979085',72.17055753,25.99146636,'50',67.76002896
80,48.77156626,78.91952201,64.10516928,'1551.131931',56.01821687,24.89689771,'121.6987211',69.54943628
36,18.79096031,26.03533936,25.06811523,'899.9924316',23.2148838,19.85062027,'10.72134876',37.03472137
45,86.01131266,90.25041217,86.82064687,'2999.978542',84.62104191,24.79766501,'50',70.12094987
62,24.91914829,45.94020896,42.78429495,'3640.178646',35.90805189,23.17590036,'23.36680219',47.61939653
48,49.89879792,78.7520821,69.01593531,'3852.739636',60.4153781,24.78096425,'-92.34448817',70.30289703
76,32.24547807,62.80941879,55.8396889,'5464.446555',45.98618088,26.38450905,'-38.85231842',67.54476863
16,18.1046524,58.63726425,45.01930618,'749.9944458',35.39068985,24.66355896,'139.2560425',44.44602585
26,19.10665321,120.9145889,89.38391876,'3499.970947',60.66309738,23.275774,'110.7766953',94.62099457
81,33.67822879,52.77543771,45.94037295,'1021.864385',39.70057896,23.7580735,'-48.69254574',38.16641993
76,70.16239056,63.98725002,62.32791243,'0.001071589',62.22936045,26.01818208,'-6.54E-190',65.46825891
14,18.40398979,29.07219124,29.7381115,'2999.966797',26.00167274,23.81544685,'-0.55950284',38.61203766
69,28.12319462,41.82283285,35.35104616,'0.087315125',30.73459633,25.65104049,'-0.001355454',29.58740599
57,85.34276377,104.7911025,93.42216315,'2115.96115',86.89976021,26.17071141,'164.5633192',64.05732434
17,19.09972,49.62763214,43.11894608,'4999.948242',33.554142,23.82140541,'-0.358587652',51.99499512
3,18.64419365,19.86162567,19.85062027,'99.98392487',19.73390007,21.50138474,'0.20576933',27.69057274
9,18.46354485,52.77936554,43.68265533,'2499.966553',34.36587524,23.80307007,'100.6329803',45.65443039
81,46.08974222,41.06268681,39.45228656,'-0.001220659',39.45228656,24.76597652,'-3.7055e-320',47.30798529
74,73.7314344,83.1172059,71.49588831,'2945.997176',65.65564439,26.38450904,'110.5763604',69.96324097
61,17.53526787,62.69602941,52.9721455,'4298.754008',39.45228656,26.49783505,'-42.3588468',64.08635232
70,68.53668328,72.07618595,69.66426655,'-0.000921067',67.22893473,26.310134,'-0.00000000000000772',63.07898944
17,18.45070267,49.60572052,43.28309631,'4999.946777',33.56361771,23.94256592,'-0.455302507',52.25878143
36,19.17302322,23.17996216,21.93159676,'299.9944763',19.90260506,19.84831047,'10.72663975',31.22242546
62,61.41780269,85.77878238,74.10254477,'4205.835023',65.58783696,23.20341171,'-95.83924685',62.8886843
80,59.14006313,78.70675763,72.05903795,'0.0000739',66.87021993,24.99799165,'-9.88E-41',73.41434343
45,85.80939404,86.74767254,85.17601824,'1000.007563',84.1361459,25.44433472,'3.94E-123',82.16977851
15,18.30753899,38.75142288,36.62372208,'3999.957031',30.04016876,23.85975456,'-0.551806033',48.13314438
41,23.20772131,85.1041963,65.69809041,'999.9916309',51.11748483,24.79597461,'175',69.90564875
24,19.03672791,56.25180054,45.9916687,'5499.944824',35.87641144,22.61760712,'-0.213128358',59.01176453
81,68.00384516,44.70193799,45.2767683,'0.000266554',49.84371401,24.76363143,'-3.7055e-320',46.95257714
73,61.22197881,84.59732693,75.05498406,'2650.991677',67.38240548,24.90536175,'-152.0823249',65.81376528
24,19.0833931,71.55117798,61.81931686,'5499.945801',45.30599976,25.87529373,'-0.250877798',89.71276093
2,18.41300583,19.72343254,19.12682343,'99.99710083',18.97741318,22.36646461,'0.262346178',26.41891098
3,18.79343224,38.77627945,31.32849503,'100.0226517',26.3807106,22.18498611,'103.5215912',28.41610909
48,49.7780929,81.8214336,72.08442843,'2514.264918',62.53059903,24.80229387,'-108.9658252',69.71683744
15,18.43946648,37.45952606,35.28888321,'3999.957031',29.21425819,24.66327095,'-0.600349069',43.17740631
24,19.43894577,115.9679565,85.98007965,'5499.946777',57.46231461,22.26625252,'64.31007385',95.59260559
42,49.86829969,98.25469524,82.06654238,'1999.985659',68.91892944,25.68716165,'150',68.76191866
70,33.93647182,75.50674546,61.67982824,'3122.791998',49.78666901,26.26409733,'99.68942652',61.08306914
70,23.78243369,26.18826858,25.31802546,'0.003834316',24.80468364,26.36870013,'3.7055e-320',48.43627463
8,18.27992058,29.09479141,28.01591873,'1499.981689',24.95306396,23.17992973,'0.066416316',40.57221603
32,18.75845528,31.95168686,32.2927742,'2599.971924',27.44476509,19.85561943,'19.98306274',50.24890137
44,38.38684771,58.11325186,54.16796389,'3999.963475',46.11339427,24.91195122,'25',60.834549
3,19.23754501,36.49441147,29.09374428,'99.99723053',25.1536274,21.71756554,'103.5928421',25.6496563
17,18.74652672,72.1218338,58.46835327,'4999.946777',42.12905884,23.53141975,'48.64514542',69.23269653
21,18.90005302,45.9420166,41.83452606,'4499.958496',33.14912033,22.4512291,'-0.542269945',56.66761017
57,33.60528404,31.33675659,30.01827857,'731.2003571',30.85670514,24.5961939,'-32.81108168',28.30990752
21,18.91876984,42.76205063,38.34119415,'4499.958008',30.87230682,22.49332428,'-0.579547644',45.06793594
3,18.73731995,19.50585938,18.76341629,'99.98913574',18.87768364,22.13475418,'0.19807069',25.52425766
2,19.11213112,103.1972122,72.1217041,'99.99979401',52.57684326,23.1745491,'206.2425232',45.79971313
17,19.17752838,72.12173462,58.24392319,'4999.953125',41.95471954,24.94027901,'48.70949936',68.6171875
54,33.17061118,101.0353513,78.71132723,'1509.439735',59.94253239,26.38030615,'93.16693053',64.56463914
76,62.46974242,94.00185849,84.43743727,'4138.214295',72.38012325,26.34759697,'36.04603571',80.28213589
59,29.52213647,72.14296628,61.9012784,'2828.684254',49.50080579,26.38450901,'-139.3506143',70.34958866
30,19.03437996,105.0387497,75.38355255,'994.986084',53.42152023,21.78594971,'215.5718689',48.43188477
44,39.9467326,62.97969248,57.50868772,'0.00169586',52.50940719,23.81889234,'3.83E-44',57.18610119
62,28.26862523,28.07284367,27.23882705,'-0.002632523',27.22606308,23.99976076,'-3.7055e-320',34.29930731
31,19.22231674,112.4245987,85.25873566,'5999.931152',57.33250427,23.39052963,'54.78265381',101.197937
72,28.64976716,95.13452138,80.64561382,'3046.162004',62.63738223,24.78616275,'74.55754372',77.13740248
43,49.94789463,45.00987945,44.84760365,'499.9950034',45.38559317,22.25964017,'25',31.43987599
74,19.25864215,70.78633984,59.93951505,'5066.882286',44.50323573,27.35613551,'46.64567076',72.95512323
36,18.56951523,44.49792862,38.85077286,'600.0028687',33.57738876,19.85056686,'10.8229723',37.31425858
26,19.06709671,120.8612823,89.29901123,'3499.971191',60.66708755,23.17652893,'110.6990204',95.02747345
14,18.60849953,66.77171326,53.17733002,'2999.970703',39.45079041,23.1701355,'99.86711884',58.49878311
44,38.40431359,57.57989333,54.0819463,'3999.964113',45.9863406,24.98056739,'0.117286906',59.61703127
19,19.31751251,67.23461151,56.8338089,'5999.935547',40.67922211,26.37647247,'-0.418130904',75.86113739
76,89.95180862,83.80940477,78.70025044,'3279.575306',77.10797871,26.6790786,'-21.64907201',60.52843348
32,18.47869682,57.45624924,45.97241211,'2569.9729',35.58745956,22.10952568,'110.7770767',49.82875824
61,29.25056915,52.88235089,45.98617533,'2317.973941',39.45509054,27.88547538,'136.6558502',64.72526423
29,19.0908699,101.4482193,76.13155365,'4229.960938',52.58078384,22.99380302,'85.97172546',80.91067505
8,18.47740364,45.98616791,38.70535278,'1499.9823',31.36787033,22.77588844,'102.9102249',43.49551773
78,35.79815823,76.95287333,62.63982649,'4281.577144',50.96656342,25.57518909,'79.95893233',55.56902338
57,32.76085485,38.74883187,34.55442093,'826.1317606',32.85221506,24.79692716,'-73.24230636',29.3836114
49,50.02047879,125.4376892,98.17321453,'45.16336242',78.81322479,26.3825883,'192.1782117',74.64178984
16,18.31582069,57.82891846,44.37347412,'749.9934692',34.57954025,24.82880974,'139.4079285',38.00214005
7,19.00271225,39.45228958,32.67433548,'500.0025635',27.36487389,23.1956234,'103.2773132',34.38973236
12,18.2039547,45.87869644,38.67177963,'1999.975098',31.32409668,23.19354439,'102.2054062',35.88031769
14,18.44001007,67.14002991,53.31027222,'2999.978027',39.45228577,23.21604156,'99.9553299',58.87512589
21,19.30016518,104.7391205,78.72293854,'4499.96582',54.03494644,19.86215973,'79.53646851',85.78063202
26,18.54225731,121.8267288,89.3033905,'3499.971191',60.67834091,21.85010338,'111.6535873',91.19813538
50,26.81342229,53.74203842,50.97317799,'913.5685995',45.09177032,26.31182441,'28.95329753',65.78404893
49,50.07677337,70.718233,62.53919067,'5474.911501',55.73907531,24.92660821,'-29.89507292',51.78388945
74,45.90271323,82.1502929,71.5290759,'1416.30864',60.71860785,27.64199265,'-228.1642321',76.05492074
73,42.3572241,43.8681175,42.77433805,'0.000165471',42.04303983,25.61990397,'1.38E-293',63.43765352
36,18.6543808,24.93627167,24.92280388,'1499.985962',23.03824043,20.3273201,'10.84690666',35.29286194
14,19.37051201,65.60208893,52.58940887,'2999.97583',39.38501358,22.29148293,'99.91876984',55.86596298
61,49.61339487,104.8053805,94.29852526,'4442.423011',78.97925793,28.01233886,'46.75683986',89.12510842
30,18.7083683,59.84489822,45.98617554,'1449.991455',36.14711761,21.32818604,'139.1547241',39.839077
17,19.6252861,72.12172699,58.43202591,'4999.949707',42.6095047,23.96715927,'48.74863815',69.18204498
16,18.91518402,58.85592651,44.93116379,'749.9957886',35.36859131,,'139.2182465',45.08005524
12,19.02155304,49.45419693,41.93463516,'1999.981812',33.44742203,23.16362572,'101.8663406',46.34681702
17,19.26732063,49.58770752,43.20274734,'4999.948242',33.64326477,25.20860672,'-0.501176655',52.38554001
8,18.41984749,45.98604202,38.72198868,'1499.983154',31.3807888,23.26743317,'102.9408569',43.47156143
36,18.57282639,23.15569115,22.46350861,'899.9983521',19.92090034,19.85062027,'10.86515141',32.87446594
43,34.60051986,119.7650164,88.81609366,'978.683795',67.1172484,23.15501271,'224.9979049',58.19394637
3,18.53872108,19.23155212,18.62396049,'99.97971344',18.61497688,22.41723633,'0.169100985',22.80927086
30,18.41834831,26.98150826,23.11091232,'1449.954102',19.87757874,21.3811779,'140.0533447',28.24022484
10,19.26750946,57.75494385,49.97520828,'1499.988892',39.35569,23.07161522,'30.70508385',65.965271
7,18.74704552,26.37057877,22.33860779,'500.0037842',19.85059166,21.58445358,'103.625412',25.65367508
29,19.21285057,128.4757843,84.35021973,'149.9811401',56.42950821,19.85062027,'259.2349854',27.99785805
63,43.96106535,83.71544115,69.76679669,'1478.379857',58.28736859,25.27566287,'93.64237806',66.02496082
75,28.3889545,42.81966936,41.41805588,'2004.643393',36.95908815,25.42061327,'19.36041355',60.20443339
70,28.95595385,46.34453054,43.43958479,'0.00026489',38.57926267,25.90110011,'-7.06E-30',46.58266768
81,41.15130899,41.27542105,39.45228656,'-0.003427296',39.45226498,24.56729041,'-3.7055e-320',49.12547706
76,63.32856953,71.85339699,68.90590505,'0.0000477',65.58962276,26.38450904,'4.87E-90',75.43151598
63,43.66740644,78.74661718,65.58775912,'4842.141319',56.43496696,24.97695384,'57.51788267',58.30793556
5,18.87572861,42.90494156,35.18601608,'999.9919434',29.24206543,21.44989204,'103.0852737',38.13785172
14,18.28243637,28.8837204,29.58839607,'2999.968506',25.62609863,,'-0.556348681',37.72727203
62,28.15758125,28.10678557,27.44798455,'0.006493641',27.01364947,,'-3.7055e-320',34.15451975
62,28.23636806,28.05539419,27.52762644,'-0.007031101',26.98719475,,'-3.7055e-320',33.81835795
49,49.80752229,84.39795297,72.12173037,'1767.883617',63.07750484,26.37367403,'133.9936869',67.65120304
32,19.63572502,129.1966858,91.61449432,'2703.974365',62.18704605,23.15499496,'153.4882965',74.93175507
32,19.33004379,71.78012085,53.74411392,'1999.976074',39.45146179,21.98063469,'162.1524506',50.38454056
24,20.00424385,96.69269562,69.67879486,'5499.956543',45.98614883,19.85062027,'63.90991974',63.82955933
17,18.29450989,49.95249557,43.2003746,'4999.945313',33.54378891,24.71938705,'-0.41316092',52.0151825
7,18.84739113,39.48432541,32.98492432,'499.9943237',27.71615982,23.23375702,'103.2651443',35.63042068
63,18.08878922,58.58636559,53.29651712,'2321.857547',42.81074631,25.79486941,'59.86498794',66.07504018
44,90.99931775,84.63845164,83.61622379,'499.9752661',84.83707556,23.88376865,'9.61E-294',58.4109462
15,18.39805412,37.42472839,34.87380981,'3999.958252',28.96788788,24.73872757,'-0.59480536',43.04047775
78,51.02851526,57.49849259,53.34382589,'2420.079411',50.91646318,25.65137799,'54.09193799',54.51240458
76,79.0166548,98.80241836,88.74675604,'4580.406894',81.6172534,26.33862126,'39.53300941',72.99383175
78,35.79815822,72.18172793,61.65760252,'5611.72731',51.08422902,25.60225364,'-30.17158577',53.24865812
8,18.50234795,45.97594452,38.42614746,'1499.982666',31.31328392,21.71079254,'102.8531265',42.03623962
57,26.90103684,27.75259324,26.33153108,'926.5050928',25.37305406,24.75850501,'-14.6367422',27.73421813
62,49.83278529,49.37423046,48.35454795,'0.006585546',48.21587584,23.77428473,'-3.7055e-320',57.03668033
10,18.38637543,23.92806816,23.34849548,'1064.985107',21.51146698,22.56974411,'-25.40798759',32.13286591
